-0.00520000,0.10763209
0.00000000,0.23483364
0.00520000,0.08806262
0.01040000,0.01956947
0.01560000,-0.3816047
0.02080000,0.02935421
0.02600000,0.24461837
0.03120000,-0.07827789
0.03640000,-0.18590997
0.04160000,-0.35225049
0.04680000,0.14677103
0.05200000,0.20547944
0.05719999,0.03913894
0.06239999,-0.12720156
0.06759999,-0.09784736
0.07279999,0.07827789
0.07799999,0.05870841
0.08319999,0.11741682
0.08839999,-0.39138943
0.09359999,-0.5479452
0.09879999,-0.07827789
0.10399999,0.45988259
0.10919999,0.1369863
0.11439999,-0.2739726
0.11959999,-0.1369863
0.12479999,0.09784736
0.12999999,0.30332679
0.13519999,-0.18590997
0.14039999,-0.48923674
0.14559999,-0.45988259
0.15079999,0.09784736
0.15599999,0.30332679
0.16119999,-0.02935421
0.16639999,-0.22504891
0.17159998,-0.1663405
0.17679998,0.05870841
0.18199998,0.19569471
0.18719998,-0.34246573
0.19239998,-0.5479452
0.19759998,-0.1663405
0.20279998,0.57729942
0.20799998,0.1369863
0.21319998,-0.34246573
0.21839998,-0.18590997
0.22359998,0.04892368
0.22879998,0.42074364
0.23399998,0.04892368
0.23919998,-0.45009783
0.24439998,-0.3816047
0.24959998,0.03913894
0.25479998,0.22504891
0.25999998,0.1369863
0.26519998,-0.29354206
0.27039998,-0.18590997
0.27559998,0.09784736
0.28079998,0.15655577
0.28599997,0.19569471
0.29119997,-1.00782776
0.29639997,-0.32289627
0.30159997,0.23483364
0.30679997,0.43052837
0.31199997,-0.02935421
0.31719997,-0.37181994
0.32239997,-0.11741682
0.32759997,0.37181994
0.33279997,0.1369863
0.33799997,-0.28375733
0.34319997,-0.39138943
0.34839997,-0.15655577
0.35359997,0.3816047
0.35879997,0.17612524
0.36399997,-0.17612524
0.36919997,-0.35225049
0.37439997,-0.05870841
0.37959997,0.21526419
0.38479997,0.20547944
0.38999997,-0.75342458
0.39519997,-0.42074364
0.40039996,0.17612524
0.40559996,0.37181994
0.41079996,0.18590997
0.41599996,-0.35225049
0.42119996,-0.1663405
0.42639996,0.28375733
0.43159996,0.15655577
0.43679996,-0.1369863
0.44199996,-0.47945201
0.44719996,-0.20547944
0.45239996,0.1663405
0.45759996,0.23483364
0.46279996,-0.01956947
0.46799996,-0.31311154
